TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-07-31 08:56:22.452,2023-07-31 08:56:22.552,125.2,174.13,182.64,421.41,123.78,304.83,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:22.552,2023-07-31 08:56:22.653,195.7,114.75,150.82,498.32,127.37,347.78,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:22.652,2023-07-31 08:56:22.753,127.15,130.78,144.13,457.08,151.5,371.54,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:22.752,2023-07-31 08:56:22.853,126.55,108.23,140.93,446.62,112.45,390.51,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:22.853,2023-07-31 08:56:22.953,177.39,174.92,174.75,414.55,123.47,305.88,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:22.953,2023-07-31 08:56:23.054,183.27,116.88,137.04,404.4,155.31,354.97,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.053,2023-07-31 08:56:23.154,152.68,176.67,127.25,470.93,121.0,356.94,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.154,2023-07-31 08:56:23.254,183.38,123.67,134.03,403.0,184.69,303.48,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.254,2023-07-31 08:56:23.354,174.21,195.3,133.24,481.4,181.11,322.09,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.354,2023-07-31 08:56:23.454,177.06,189.32,173.21,472.43,153.22,345.93,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.454,2023-07-31 08:56:23.555,155.43,172.61,169.2,405.34,191.36,345.41,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.555,2023-07-31 08:56:23.655,192.02,134.89,104.93,488.74,178.84,309.08,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.655,2023-07-31 08:56:23.755,177.05,146.35,171.17,416.28,157.71,348.43,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.755,2023-07-31 08:56:23.856,130.81,132.65,101.75,479.97,168.36,367.09,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.855,2023-07-31 08:56:23.956,162.78,103.39,111.39,427.46,182.5,312.63,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:23.956,2023-07-31 08:56:24.056,105.32,113.12,147.43,481.52,108.4,342.89,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:24.056,2023-07-31 08:56:24.156,170.93,109.35,165.54,479.46,118.11,352.91,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:24.156,2023-07-31 08:56:24.257,135.15,110.19,168.5,486.78,118.14,356.45,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:24.256,2023-07-31 08:56:24.357,181.47,143.29,160.47,419.66,198.01,344.92,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:24.357,2023-07-31 08:56:24.457,120.01,145.4,107.42,415.4,104.84,356.82,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:24.457,2023-07-31 08:56:24.558,197.46,113.9,183.62,434.16,153.09,357.97,2023-07-31 08:56:19.638,138.56,30.6,1690786579.6385663,131.5,1690786579.6385663,2023-07-31 08:46:21
2023-07-31 08:56:24.557,2023-07-31 08:56:24.658,158.0,118.36,109.48,413.71,191.37,389.21,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:24.658,2023-07-31 08:56:24.758,128.1,118.35,185.91,400.43,147.34,373.46,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:24.758,2023-07-31 08:56:24.858,150.89,119.16,111.39,448.2,173.16,318.9,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:24.858,2023-07-31 08:56:24.959,138.7,197.06,193.15,448.41,168.03,361.88,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:24.958,2023-07-31 08:56:25.059,159.68,127.75,123.41,417.49,194.48,318.82,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.058,2023-07-31 08:56:25.159,190.67,167.08,129.55,461.62,110.31,329.37,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.159,2023-07-31 08:56:25.259,153.71,149.26,126.59,440.2,149.65,321.25,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.259,2023-07-31 08:56:25.359,195.51,192.81,149.06,429.89,187.15,322.47,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.359,2023-07-31 08:56:25.459,110.14,184.61,141.77,460.25,166.16,313.18,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.459,2023-07-31 08:56:25.560,179.41,185.79,143.46,420.16,115.06,363.62,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.560,2023-07-31 08:56:25.660,181.91,108.39,111.82,458.26,146.69,373.69,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.660,2023-07-31 08:56:25.760,184.92,105.82,169.71,461.52,112.96,383.75,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.760,2023-07-31 08:56:25.860,118.96,104.21,117.83,444.32,128.29,385.88,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.860,2023-07-31 08:56:25.961,192.3,138.82,134.93,400.24,164.37,337.63,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:25.961,2023-07-31 08:56:26.061,182.64,110.13,147.22,431.49,156.96,350.18,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.061,2023-07-31 08:56:26.161,110.71,136.26,173.05,463.53,102.34,345.41,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.161,2023-07-31 08:56:26.261,106.87,101.32,118.15,446.64,181.52,335.99,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.261,2023-07-31 08:56:26.362,125.99,174.78,167.94,438.09,199.2,332.68,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.361,2023-07-31 08:56:26.462,106.58,121.63,102.9,409.01,158.22,315.66,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.462,2023-07-31 08:56:26.562,142.89,158.07,168.97,429.62,146.14,322.01,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.562,2023-07-31 08:56:26.662,128.98,128.05,195.62,486.56,193.11,331.31,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.662,2023-07-31 08:56:26.763,154.34,163.44,124.03,432.72,124.03,346.95,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.762,2023-07-31 08:56:26.863,143.79,163.88,103.47,411.26,119.55,367.52,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.863,2023-07-31 08:56:26.963,136.48,111.01,147.84,416.11,125.82,308.67,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:26.963,2023-07-31 08:56:27.063,186.33,159.01,199.3,438.73,158.72,383.97,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.063,2023-07-31 08:56:27.164,117.94,107.86,121.38,488.25,127.87,316.99,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.163,2023-07-31 08:56:27.264,187.52,190.44,194.13,456.22,159.32,363.71,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.264,2023-07-31 08:56:27.364,113.63,134.24,153.7,418.83,170.62,368.18,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.364,2023-07-31 08:56:27.464,170.23,163.93,182.49,431.69,164.66,396.9,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.464,2023-07-31 08:56:27.564,121.4,181.4,138.91,404.81,145.4,356.76,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.564,2023-07-31 08:56:27.665,179.36,121.1,161.53,431.98,125.78,387.58,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.664,2023-07-31 08:56:27.765,147.47,137.94,130.7,437.34,129.97,376.64,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.765,2023-07-31 08:56:27.865,130.71,137.9,103.85,456.51,133.81,353.61,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.865,2023-07-31 08:56:27.966,121.18,111.13,167.31,427.57,106.55,386.64,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:27.965,2023-07-31 08:56:28.066,107.18,185.4,159.87,487.38,188.95,394.39,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.066,2023-07-31 08:56:28.166,159.88,185.41,129.68,451.49,188.16,386.2,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.166,2023-07-31 08:56:28.267,115.77,166.71,180.74,497.32,139.3,350.63,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.266,2023-07-31 08:56:28.367,113.17,149.94,157.76,413.81,155.78,363.77,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.366,2023-07-31 08:56:28.467,133.53,194.88,167.95,487.7,163.95,393.23,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.467,2023-07-31 08:56:28.567,111.83,147.64,174.67,464.51,118.69,338.63,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.567,2023-07-31 08:56:28.667,134.65,171.7,135.03,423.3,119.53,392.0,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.667,2023-07-31 08:56:28.768,134.67,150.22,121.4,411.68,130.83,301.0,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.767,2023-07-31 08:56:28.868,187.77,103.39,182.1,404.44,174.15,316.43,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.867,2023-07-31 08:56:28.968,102.61,176.62,144.52,432.76,103.76,300.11,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:28.968,2023-07-31 08:56:29.068,163.65,169.16,187.0,404.57,115.96,341.95,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:29.068,2023-07-31 08:56:29.168,131.92,129.65,141.3,456.42,185.73,388.38,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:29.168,2023-07-31 08:56:29.269,109.97,142.57,156.75,425.76,199.74,363.77,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:29.269,2023-07-31 08:56:29.369,108.32,175.46,184.09,416.68,149.21,311.0,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:29.369,2023-07-31 08:56:29.469,153.02,153.15,187.38,468.63,117.79,318.49,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:29.469,2023-07-31 08:56:29.570,116.65,148.53,137.47,467.02,181.91,327.14,2023-07-31 08:56:24.639,121.86,32.5,1690786584.639042,197.91,1690786584.639042,2023-07-31 08:46:21
2023-07-31 08:56:29.569,2023-07-31 08:56:29.670,186.5,168.27,177.52,457.17,147.32,394.91,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:29.670,2023-07-31 08:56:29.770,118.71,146.96,189.67,413.4,136.32,386.77,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:29.770,2023-07-31 08:56:29.870,108.87,150.22,159.91,425.82,147.97,327.16,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:29.870,2023-07-31 08:56:29.971,150.86,133.29,174.33,429.82,143.17,368.35,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:29.970,2023-07-31 08:56:30.071,139.38,160.95,114.36,406.13,152.0,394.17,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.070,2023-07-31 08:56:30.171,159.91,136.79,178.88,475.04,150.05,363.54,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.171,2023-07-31 08:56:30.271,150.13,117.88,142.77,429.07,100.52,385.91,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.271,2023-07-31 08:56:30.371,161.74,185.87,118.42,447.18,106.96,351.55,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.371,2023-07-31 08:56:30.472,186.05,164.96,151.01,423.91,197.45,322.51,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.471,2023-07-31 08:56:30.572,185.09,181.11,132.59,468.77,193.08,359.09,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.571,2023-07-31 08:56:30.672,167.76,138.87,148.87,413.32,113.58,333.23,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.672,2023-07-31 08:56:30.772,108.24,155.54,121.31,483.85,143.23,391.21,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.772,2023-07-31 08:56:30.872,179.7,138.75,168.5,433.08,181.61,371.28,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.872,2023-07-31 08:56:30.973,147.64,113.06,196.29,415.75,125.2,362.56,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:30.972,2023-07-31 08:56:31.073,143.4,187.42,144.58,446.14,146.99,332.55,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.073,2023-07-31 08:56:31.173,100.88,155.58,170.47,465.32,195.87,322.93,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.173,2023-07-31 08:56:31.273,164.28,101.6,120.58,448.36,196.46,324.71,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.273,2023-07-31 08:56:31.374,197.22,103.91,190.56,457.35,186.22,387.03,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.373,2023-07-31 08:56:31.474,190.24,148.45,186.03,494.9,163.1,321.81,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.473,2023-07-31 08:56:31.574,127.38,107.46,130.84,450.54,195.98,352.44,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.574,2023-07-31 08:56:31.674,128.27,133.17,146.58,419.17,156.48,300.77,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.674,2023-07-31 08:56:31.774,115.93,114.06,133.95,467.03,178.67,313.05,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.774,2023-07-31 08:56:31.875,107.21,136.58,199.28,409.22,164.36,343.89,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.874,2023-07-31 08:56:31.975,181.19,103.1,144.54,459.46,184.59,370.24,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:31.975,2023-07-31 08:56:32.075,116.69,182.46,154.93,434.26,167.09,335.18,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.075,2023-07-31 08:56:32.175,163.96,102.52,169.22,453.27,106.98,333.42,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.175,2023-07-31 08:56:32.276,166.5,148.37,126.64,470.99,126.24,318.56,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.275,2023-07-31 08:56:32.376,191.85,106.99,146.85,498.25,145.32,372.23,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.376,2023-07-31 08:56:32.476,151.11,145.84,104.16,436.07,149.05,308.56,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.476,2023-07-31 08:56:32.576,172.46,129.97,118.78,474.61,111.98,323.09,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.576,2023-07-31 08:56:32.676,194.99,114.85,155.89,491.25,140.38,325.18,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.676,2023-07-31 08:56:32.776,113.94,157.28,150.06,460.34,148.41,337.13,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.776,2023-07-31 08:56:32.877,162.26,121.74,113.52,487.47,184.72,368.7,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.876,2023-07-31 08:56:32.977,146.55,117.52,114.94,487.56,111.49,382.64,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:32.977,2023-07-31 08:56:33.077,105.47,174.06,137.61,409.07,104.79,362.59,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:33.077,2023-07-31 08:56:33.177,152.51,115.61,124.17,424.06,178.38,341.94,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:33.177,2023-07-31 08:56:33.278,102.2,150.21,169.24,493.32,153.45,330.19,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:33.277,2023-07-31 08:56:33.378,179.98,127.53,184.69,475.41,137.14,335.12,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:33.378,2023-07-31 08:56:33.478,171.49,166.04,108.55,416.17,188.8,301.47,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:33.478,2023-07-31 08:56:33.578,130.3,115.85,192.78,471.17,101.3,307.64,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
2023-07-31 08:56:33.578,2023-07-31 08:56:33.678,141.99,186.93,152.13,495.32,121.28,335.28,2023-07-31 08:56:29.639,105.83,30.8,1690786589.6394994,121.89,1690786589.6394994,2023-07-31 08:46:21
