TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-07-31 09:01:26.759,2023-07-31 09:01:26.859,154.84,146.65,184.57,475.08,187.38,343.3,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:26.859,2023-07-31 09:01:26.960,179.62,182.58,161.94,446.65,173.05,351.32,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:26.959,2023-07-31 09:01:27.060,135.5,175.12,178.64,438.02,166.05,384.89,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.060,2023-07-31 09:01:27.160,118.89,122.06,136.17,493.45,192.48,358.34,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.160,2023-07-31 09:01:27.261,173.71,182.15,128.61,492.57,134.67,389.24,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.260,2023-07-31 09:01:27.361,170.78,155.2,172.75,490.53,142.52,360.74,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.361,2023-07-31 09:01:27.461,188.57,118.35,101.13,416.96,196.07,372.73,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.461,2023-07-31 09:01:27.561,133.82,104.59,131.79,418.06,191.5,380.58,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.561,2023-07-31 09:01:27.662,122.08,114.78,138.77,470.18,102.18,300.68,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.662,2023-07-31 09:01:27.762,195.09,130.78,115.1,452.64,171.52,326.62,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.762,2023-07-31 09:01:27.862,130.45,183.66,182.65,435.72,118.96,356.67,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.862,2023-07-31 09:01:27.963,153.75,114.1,183.55,482.82,141.8,388.98,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:27.962,2023-07-31 09:01:28.063,173.29,198.06,143.69,470.94,152.89,382.68,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.063,2023-07-31 09:01:28.163,196.82,166.52,199.51,403.51,102.25,310.3,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.163,2023-07-31 09:01:28.263,126.18,114.61,175.61,423.13,161.67,328.43,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.263,2023-07-31 09:01:28.364,123.69,184.0,150.34,484.17,139.22,316.49,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.363,2023-07-31 09:01:28.464,101.32,186.16,191.63,459.21,198.81,335.34,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.464,2023-07-31 09:01:28.564,193.42,187.89,117.12,433.61,190.91,377.66,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.564,2023-07-31 09:01:28.665,110.67,100.7,184.94,452.8,161.71,369.18,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.664,2023-07-31 09:01:28.765,181.78,173.91,110.76,434.55,109.94,352.61,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.765,2023-07-31 09:01:28.865,137.81,158.65,146.37,494.19,106.32,394.51,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.865,2023-07-31 09:01:28.965,182.91,161.73,121.05,499.79,152.06,368.9,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:28.965,2023-07-31 09:01:29.066,117.18,124.69,157.69,434.72,182.58,382.73,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.065,2023-07-31 09:01:29.166,181.82,142.05,154.45,428.12,179.22,339.12,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.166,2023-07-31 09:01:29.266,141.22,165.46,170.56,429.27,169.76,393.06,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.266,2023-07-31 09:01:29.367,103.28,165.98,188.01,474.69,119.6,378.07,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.366,2023-07-31 09:01:29.467,172.18,131.87,103.4,408.61,107.6,376.87,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.467,2023-07-31 09:01:29.567,101.75,190.46,190.87,446.43,125.56,370.3,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.567,2023-07-31 09:01:29.667,172.72,134.88,192.77,429.84,144.56,330.73,2023-07-31 09:01:24.670,194.79,33.3,1690786884.6702936,199.34,1690786884.6702936,2023-07-31 08:46:21
2023-07-31 09:01:29.667,2023-07-31 09:01:29.767,175.49,127.23,133.44,446.83,100.43,350.27,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:29.767,2023-07-31 09:01:29.868,186.8,118.19,129.72,445.79,133.6,365.99,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:29.868,2023-07-31 09:01:29.968,104.17,194.57,146.19,481.57,137.63,357.96,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:29.968,2023-07-31 09:01:30.068,135.87,166.63,103.42,485.6,173.82,312.72,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.068,2023-07-31 09:01:30.168,113.47,173.49,111.87,451.34,132.7,328.93,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.168,2023-07-31 09:01:30.269,115.76,181.11,107.44,483.04,101.76,314.77,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.269,2023-07-31 09:01:30.369,165.15,180.2,163.87,447.91,194.97,317.45,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.369,2023-07-31 09:01:30.469,189.68,140.24,185.67,490.22,146.38,311.19,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.469,2023-07-31 09:01:30.570,116.96,171.4,117.07,443.72,101.43,328.62,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.569,2023-07-31 09:01:30.670,147.84,142.43,160.38,496.95,178.02,322.47,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.670,2023-07-31 09:01:30.770,142.26,160.95,148.15,490.23,177.61,316.92,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.770,2023-07-31 09:01:30.870,128.42,134.39,129.78,487.54,126.0,399.93,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.870,2023-07-31 09:01:30.971,155.13,161.01,130.75,482.13,109.9,379.07,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:30.970,2023-07-31 09:01:31.071,121.39,154.77,116.1,492.8,116.59,374.64,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.071,2023-07-31 09:01:31.171,192.54,196.52,118.27,488.98,174.38,391.26,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.171,2023-07-31 09:01:31.271,115.77,142.09,162.31,453.04,190.63,343.15,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.271,2023-07-31 09:01:31.372,187.35,111.43,168.04,462.08,107.92,350.77,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.371,2023-07-31 09:01:31.472,115.37,193.77,130.55,425.01,197.46,391.8,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.472,2023-07-31 09:01:31.572,150.84,196.75,141.06,467.96,184.92,374.24,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.572,2023-07-31 09:01:31.672,164.9,113.55,178.34,459.1,142.18,312.96,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.672,2023-07-31 09:01:31.773,169.04,128.33,133.84,460.52,149.53,359.41,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.773,2023-07-31 09:01:31.873,110.61,104.42,160.94,453.48,113.81,355.08,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.873,2023-07-31 09:01:31.973,165.45,182.29,155.72,417.77,191.66,399.66,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:31.973,2023-07-31 09:01:32.074,119.75,163.26,194.04,403.91,190.55,351.39,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.073,2023-07-31 09:01:32.174,123.9,133.03,159.82,479.36,142.69,308.31,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.174,2023-07-31 09:01:32.274,179.16,168.62,191.3,454.07,157.81,390.25,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.274,2023-07-31 09:01:32.375,185.17,130.21,117.66,428.28,176.58,390.51,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.374,2023-07-31 09:01:32.475,182.25,169.6,106.4,474.4,192.21,313.61,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.475,2023-07-31 09:01:32.575,143.81,104.17,122.17,489.18,134.76,330.1,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.575,2023-07-31 09:01:32.675,156.33,144.0,134.11,499.97,155.56,369.13,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.675,2023-07-31 09:01:32.776,104.33,117.37,131.83,414.92,189.2,336.77,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.775,2023-07-31 09:01:32.876,128.55,132.44,145.63,419.25,137.54,370.68,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.876,2023-07-31 09:01:32.976,197.23,159.38,198.65,458.09,135.32,364.99,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:32.976,2023-07-31 09:01:33.076,156.97,118.66,198.23,457.94,111.36,352.0,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.076,2023-07-31 09:01:33.177,158.03,132.64,175.68,488.89,121.07,304.21,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.176,2023-07-31 09:01:33.277,127.22,162.71,110.47,417.56,146.1,375.69,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.277,2023-07-31 09:01:33.377,193.37,128.44,198.08,458.19,198.86,377.13,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.377,2023-07-31 09:01:33.478,162.33,163.73,190.93,457.45,163.03,390.84,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.478,2023-07-31 09:01:33.578,144.7,129.8,135.36,424.6,107.25,339.67,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.578,2023-07-31 09:01:33.678,164.91,183.04,179.8,403.29,115.11,358.58,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.678,2023-07-31 09:01:33.778,185.3,193.9,105.74,443.63,173.24,325.35,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.778,2023-07-31 09:01:33.879,161.44,135.18,126.9,464.79,172.24,391.95,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.879,2023-07-31 09:01:33.979,122.48,158.32,101.49,444.04,111.34,347.35,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:33.979,2023-07-31 09:01:34.080,172.86,181.34,108.09,493.18,176.75,382.9,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:34.079,2023-07-31 09:01:34.180,155.09,119.47,111.91,414.82,173.01,336.41,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:34.180,2023-07-31 09:01:34.280,111.34,146.97,147.75,458.83,122.27,337.25,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:34.280,2023-07-31 09:01:34.381,162.85,133.64,164.8,486.86,141.37,336.04,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
2023-07-31 09:01:34.380,2023-07-31 09:01:34.481,111.51,189.39,112.84,484.2,134.01,362.3,2023-07-31 09:01:29.671,154.61,31.1,1690786889.6711054,106.96,1690786889.6711054,2023-07-31 08:46:21
