TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-07-31 08:51:22.597,2023-07-31 08:51:22.698,128.33,110.63,197.36,449.42,164.17,384.2,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:22.698,2023-07-31 08:51:22.798,132.51,164.77,134.74,415.04,173.83,301.1,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:22.798,2023-07-31 08:51:22.898,127.56,123.33,175.18,401.5,165.88,352.75,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:22.898,2023-07-31 08:51:22.999,117.52,132.27,152.85,436.29,116.73,389.6,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:22.999,2023-07-31 08:51:23.099,116.45,168.07,104.22,479.99,138.32,395.43,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.099,2023-07-31 08:51:23.199,174.45,126.99,133.2,466.99,175.3,330.35,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.199,2023-07-31 08:51:23.300,176.85,102.63,178.75,451.77,130.34,313.09,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.299,2023-07-31 08:51:23.400,147.94,141.62,116.41,425.32,179.88,361.68,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.400,2023-07-31 08:51:23.500,165.08,147.52,141.79,486.65,198.22,362.84,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.500,2023-07-31 08:51:23.600,160.37,198.23,106.54,499.94,130.04,337.66,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.600,2023-07-31 08:51:23.701,162.02,167.24,155.04,493.93,137.86,324.04,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.700,2023-07-31 08:51:23.801,199.16,163.71,196.18,460.28,121.23,375.1,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.801,2023-07-31 08:51:23.901,195.67,111.43,107.97,428.38,114.09,344.18,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:23.901,2023-07-31 08:51:24.001,119.02,170.37,135.09,449.92,143.88,322.54,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:24.001,2023-07-31 08:51:24.101,187.95,188.96,191.27,483.55,117.2,373.38,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:24.101,2023-07-31 08:51:24.202,195.41,115.9,197.21,479.84,119.41,340.52,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:24.202,2023-07-31 08:51:24.302,187.02,183.13,127.18,495.04,130.5,304.59,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:24.302,2023-07-31 08:51:24.402,111.7,197.8,140.66,444.61,181.04,336.64,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:24.402,2023-07-31 08:51:24.503,139.28,127.82,156.39,489.01,119.42,389.49,2023-07-31 08:51:19.599,163.8,31.9,1690786279.5996668,134.51,1690786279.5996668,2023-07-31 08:46:21
2023-07-31 08:51:24.502,2023-07-31 08:51:24.603,180.31,195.9,140.76,434.18,136.56,347.38,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:24.603,2023-07-31 08:51:24.703,169.48,185.62,140.3,401.85,111.89,323.5,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:24.703,2023-07-31 08:51:24.803,145.32,162.16,189.04,458.69,136.52,304.88,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:24.803,2023-07-31 08:51:24.904,152.74,199.67,173.1,472.6,119.71,315.83,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:24.903,2023-07-31 08:51:25.004,181.52,192.65,118.61,454.52,148.46,314.1,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.004,2023-07-31 08:51:25.104,188.17,126.31,182.44,406.05,110.21,343.42,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.104,2023-07-31 08:51:25.204,178.22,178.45,163.15,457.42,130.87,333.0,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.204,2023-07-31 08:51:25.305,125.69,111.22,187.87,440.86,195.99,348.04,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.304,2023-07-31 08:51:25.405,132.46,189.41,106.05,420.85,112.54,313.64,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.405,2023-07-31 08:51:25.506,133.51,116.87,147.31,453.96,112.82,355.79,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.505,2023-07-31 08:51:25.606,127.01,183.57,101.75,462.38,170.27,332.93,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.606,2023-07-31 08:51:25.706,132.63,137.2,151.63,412.01,114.28,311.13,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.706,2023-07-31 08:51:25.807,102.44,158.47,172.92,456.3,132.16,308.41,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.806,2023-07-31 08:51:25.907,149.08,142.5,170.86,420.7,131.94,384.35,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:25.907,2023-07-31 08:51:26.007,119.99,106.32,113.73,430.07,140.6,330.62,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.007,2023-07-31 08:51:26.107,183.61,198.09,178.35,474.19,148.43,379.28,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.107,2023-07-31 08:51:26.207,193.95,113.76,118.68,402.29,106.29,387.03,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.207,2023-07-31 08:51:26.307,124.78,190.18,166.3,444.83,184.11,339.76,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.307,2023-07-31 08:51:26.408,175.63,169.7,162.99,449.33,122.64,396.12,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.407,2023-07-31 08:51:26.508,130.04,135.3,157.88,472.91,193.05,317.52,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.508,2023-07-31 08:51:26.608,144.6,134.52,180.9,496.21,149.03,313.0,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.608,2023-07-31 08:51:26.709,124.19,121.35,140.8,433.62,132.0,383.03,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.708,2023-07-31 08:51:26.809,109.29,170.41,143.06,487.84,124.49,320.54,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.809,2023-07-31 08:51:26.909,166.27,113.12,117.54,455.23,179.9,369.6,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:26.909,2023-07-31 08:51:27.010,152.41,112.23,138.38,461.13,153.73,382.19,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.009,2023-07-31 08:51:27.110,120.97,157.68,109.59,443.17,189.53,323.78,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.110,2023-07-31 08:51:27.210,186.34,131.18,146.92,435.14,188.64,302.77,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.210,2023-07-31 08:51:27.310,199.12,161.52,169.07,479.59,163.14,310.02,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.310,2023-07-31 08:51:27.410,155.7,192.23,176.93,430.13,169.03,351.12,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.410,2023-07-31 08:51:27.511,137.64,126.38,123.39,439.87,126.64,372.32,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.510,2023-07-31 08:51:27.611,184.45,199.78,156.11,442.8,169.34,357.58,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.611,2023-07-31 08:51:27.711,175.15,107.53,113.44,421.25,197.18,318.89,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.711,2023-07-31 08:51:27.811,189.63,110.39,151.91,463.45,134.68,322.13,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.811,2023-07-31 08:51:27.912,121.18,141.96,171.33,487.83,147.55,386.7,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:27.911,2023-07-31 08:51:28.012,169.44,188.78,177.41,458.68,199.22,300.66,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.011,2023-07-31 08:51:28.112,116.97,138.78,103.74,493.99,142.53,306.92,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.112,2023-07-31 08:51:28.212,142.26,144.62,171.88,433.25,163.24,374.18,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.212,2023-07-31 08:51:28.312,194.7,180.63,139.68,468.9,116.83,331.89,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.312,2023-07-31 08:51:28.413,190.91,123.4,164.57,430.15,170.33,367.83,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.412,2023-07-31 08:51:28.513,103.62,198.79,122.62,456.81,108.24,396.7,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.513,2023-07-31 08:51:28.613,108.76,122.66,182.39,413.0,152.43,309.48,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.613,2023-07-31 08:51:28.713,195.03,195.51,107.34,454.18,136.71,329.67,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.713,2023-07-31 08:51:28.813,106.03,120.26,114.12,494.64,186.38,394.32,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.813,2023-07-31 08:51:28.914,126.81,148.42,192.77,429.94,179.21,312.93,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:28.913,2023-07-31 08:51:29.014,190.77,170.4,109.68,440.2,183.28,369.95,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:29.014,2023-07-31 08:51:29.114,149.44,185.18,186.89,419.53,187.73,329.09,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:29.114,2023-07-31 08:51:29.214,182.65,186.0,132.99,493.33,199.83,366.49,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:29.214,2023-07-31 08:51:29.314,154.04,125.37,175.93,400.14,106.79,320.48,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:29.314,2023-07-31 08:51:29.415,185.34,125.6,188.25,437.13,196.83,398.74,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:29.414,2023-07-31 08:51:29.515,195.58,100.32,145.64,478.29,182.37,309.89,2023-07-31 08:51:24.600,179.84,33.0,1690786284.6004922,192.67,1690786284.6004922,2023-07-31 08:46:21
2023-07-31 08:51:29.515,2023-07-31 08:51:29.615,175.02,102.43,175.24,453.91,102.29,347.64,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:29.615,2023-07-31 08:51:29.715,100.81,157.03,144.56,412.31,144.23,301.94,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:29.715,2023-07-31 08:51:29.816,155.02,151.5,117.48,461.2,185.98,357.13,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:29.815,2023-07-31 08:51:29.916,149.92,114.51,179.39,479.33,173.96,379.59,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:29.915,2023-07-31 08:51:30.016,128.23,162.48,152.69,420.74,170.27,356.07,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.016,2023-07-31 08:51:30.116,188.19,196.58,186.57,415.1,154.96,356.42,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.116,2023-07-31 08:51:30.216,153.24,173.51,175.66,446.65,171.47,334.43,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.216,2023-07-31 08:51:30.317,131.6,197.19,153.19,423.97,105.82,355.73,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.316,2023-07-31 08:51:30.417,137.4,108.26,133.47,414.81,161.5,317.3,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.417,2023-07-31 08:51:30.517,162.78,181.82,191.53,468.04,103.17,341.14,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.517,2023-07-31 08:51:30.617,132.62,154.99,176.15,436.91,183.48,396.4,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.617,2023-07-31 08:51:30.717,191.57,123.03,104.26,416.47,170.36,317.91,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.717,2023-07-31 08:51:30.818,148.2,180.11,119.71,408.25,160.79,301.04,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.817,2023-07-31 08:51:30.918,124.65,160.9,192.1,412.2,111.22,346.03,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:30.918,2023-07-31 08:51:31.018,198.65,106.98,159.55,461.56,118.46,387.11,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.018,2023-07-31 08:51:31.118,161.0,198.98,153.99,411.31,117.49,389.41,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.118,2023-07-31 08:51:31.219,137.59,158.3,143.78,458.11,145.74,320.64,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.218,2023-07-31 08:51:31.319,189.18,189.0,119.11,432.78,132.01,366.96,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.318,2023-07-31 08:51:31.419,160.18,135.56,121.12,460.7,142.79,342.72,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.419,2023-07-31 08:51:31.519,187.07,166.02,125.02,447.63,137.6,391.67,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.519,2023-07-31 08:51:31.619,198.17,170.39,135.43,426.75,102.41,333.13,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.619,2023-07-31 08:51:31.720,118.75,174.69,141.04,428.53,154.97,389.37,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.719,2023-07-31 08:51:31.820,162.89,173.39,147.65,439.64,101.94,366.24,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.820,2023-07-31 08:51:31.920,114.08,128.87,171.64,432.67,141.0,384.7,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:31.920,2023-07-31 08:51:32.020,175.8,108.14,130.51,465.69,175.78,322.44,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.020,2023-07-31 08:51:32.120,154.85,157.45,122.94,444.51,160.04,315.05,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.120,2023-07-31 08:51:32.221,159.29,137.18,188.8,448.92,155.96,317.25,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.220,2023-07-31 08:51:32.321,148.58,154.53,129.45,415.44,186.15,350.14,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.321,2023-07-31 08:51:32.421,182.68,166.27,163.9,455.8,164.15,334.34,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.421,2023-07-31 08:51:32.521,177.25,121.99,173.26,465.21,130.14,379.15,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.521,2023-07-31 08:51:32.621,149.57,125.39,184.95,405.8,115.5,319.92,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.621,2023-07-31 08:51:32.722,178.68,197.75,118.95,477.08,104.96,312.45,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
2023-07-31 08:51:32.721,2023-07-31 08:51:32.822,129.32,162.09,181.39,411.2,135.61,350.85,2023-07-31 08:51:29.601,118.7,35.7,1690786289.6012313,191.89,1690786289.6012313,2023-07-31 08:46:21
