TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-07 10:40:11.475,2023-12-07 10:34:56.784,202.00,27.00,97.00,148.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:11.668,2023-12-07 10:34:56.941,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:11.861,2023-12-07 10:34:57.151,201.00,27.00,98.00,148.00,100.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:12.248,2023-12-07 10:34:57.585,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:12.440,2023-12-07 10:34:57.780,201.00,26.00,98.00,148.00,100.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:12.634,2023-12-07 10:34:57.975,201.00,26.00,99.00,148.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:12.826,2023-12-07 10:34:58.195,202.00,27.00,98.00,148.00,100.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:13.019,2023-12-07 10:34:58.378,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:13.212,2023-12-07 10:34:58.566,201.00,27.00,99.00,149.00,101.00,139.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:13.405,2023-12-07 10:34:58.745,202.00,22.00,99.00,146.00,103.00,137.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:13.598,2023-12-07 10:34:58.848,200.00,25.00,98.00,148.00,100.00,140.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:13.791,2023-12-07 10:34:59.133,202.00,26.00,99.00,147.00,101.00,142.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:13.983,2023-12-07 10:34:59.325,201.00,26.00,98.00,149.00,100.00,142.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:14.177,2023-12-07 10:34:59.560,202.00,26.00,98.00,149.00,100.00,142.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:14.369,2023-12-07 10:34:59.732,202.00,26.00,98.00,148.00,101.00,140.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:14.563,2023-12-07 10:34:59.915,202.00,26.00,98.00,148.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:14.755,2023-12-07 10:35:00.096,200.00,40.00,95.00,150.00,100.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:14.949,2023-12-07 10:35:00.291,202.00,26.00,98.00,150.00,100.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:15.141,2023-12-07 10:35:00.486,201.00,27.00,97.00,149.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:15.334,2023-12-07 10:35:00.675,201.00,26.00,98.00,149.00,100.00,140.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:15.527,2023-12-07 10:35:00.900,201.00,27.00,97.00,148.00,101.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:15.720,2023-12-07 10:35:01.080,201.00,26.00,98.00,149.00,100.00,141.00,2023-12-07 10:34:56.101,602,9.6234130859375,20456,59.2529296875,38832,2023-12-07 09:59:18
2023-12-07 10:40:15.913,2023-12-07 10:35:01.271,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:16.106,2023-12-07 10:35:01.448,202.00,27.00,97.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:16.298,2023-12-07 10:35:01.643,201.00,26.00,98.00,149.00,100.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:16.492,2023-12-07 10:35:01.833,201.00,27.00,97.00,148.00,100.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:16.685,2023-12-07 10:35:02.028,201.00,27.00,97.00,148.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:16.878,2023-12-07 10:35:02.264,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:17.071,2023-12-07 10:35:02.447,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:17.264,2023-12-07 10:35:02.614,200.00,28.00,97.00,148.00,100.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:17.457,2023-12-07 10:35:02.801,202.00,27.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:17.649,2023-12-07 10:35:02.992,202.00,27.00,97.00,148.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:17.843,2023-12-07 10:35:03.185,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:18.035,2023-12-07 10:35:03.411,201.00,26.00,98.00,151.00,99.00,142.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:18.228,2023-12-07 10:35:03.602,201.00,27.00,97.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:18.421,2023-12-07 10:35:03.765,201.00,27.00,98.00,149.00,100.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:18.614,2023-12-07 10:35:03.958,202.00,26.00,98.00,148.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:18.806,2023-12-07 10:35:04.153,202.00,26.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:19.000,2023-12-07 10:35:04.347,201.00,26.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:19.192,2023-12-07 10:35:04.537,201.00,26.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:19.386,2023-12-07 10:35:04.758,202.00,26.00,98.00,150.00,101.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:19.578,2023-12-07 10:35:04.933,201.00,26.00,98.00,149.00,100.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:19.771,2023-12-07 10:35:05.115,202.00,27.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:19.964,2023-12-07 10:35:05.311,201.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:20.157,2023-12-07 10:35:05.502,202.00,26.00,98.00,149.00,101.00,142.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:20.350,2023-12-07 10:35:05.696,201.00,27.00,98.00,148.00,101.00,140.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:20.543,2023-12-07 10:35:05.940,202.00,26.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:20.736,2023-12-07 10:35:06.114,202.00,26.00,98.00,150.00,101.00,141.00,2023-12-07 10:35:01.114,602,9.716873168945312,20491,58.9080810546875,38606,2023-12-07 09:59:18
2023-12-07 10:40:20.929,2023-12-07 10:35:06.288,202.00,27.00,97.00,148.00,100.00,140.00,2023-12-07 10:35:06.132,602,9.722213745117188,20493,58.71429443359375,38479,2023-12-07 09:59:18
2023-12-07 10:40:21.122,2023-12-07 10:35:06.468,201.00,26.00,98.00,149.00,101.00,142.00,2023-12-07 10:35:06.132,602,9.722213745117188,20493,58.71429443359375,38479,2023-12-07 09:59:18
2023-12-07 10:40:21.315,2023-12-07 10:35:06.663,202.00,26.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:06.132,602,9.722213745117188,20493,58.71429443359375,38479,2023-12-07 09:59:18
2023-12-07 10:40:21.508,2023-12-07 10:35:06.855,201.00,26.00,98.00,148.00,101.00,140.00,2023-12-07 10:35:06.132,602,9.722213745117188,20493,58.71429443359375,38479,2023-12-07 09:59:18
2023-12-07 10:40:21.701,2023-12-07 10:35:07.097,201.00,26.00,99.00,148.00,100.00,141.00,2023-12-07 10:35:06.132,602,9.722213745117188,20493,58.71429443359375,38479,2023-12-07 09:59:18
2023-12-07 10:40:34.242,2023-12-07 10:35:19.478,201.00,27.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:11.144,602,9.660797119140625,20470,58.67919921875,38456,2023-12-07 09:59:18
2023-12-07 10:40:34.435,2023-12-07 10:35:19.676,201.00,26.00,97.00,148.00,101.00,141.00,2023-12-07 10:35:16.154,602,9.540634155273438,20425,58.70513916015625,38473,2023-12-07 09:59:18
2023-12-07 10:40:34.628,2023-12-07 10:35:19.900,201.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:35:16.154,602,9.540634155273438,20425,58.70513916015625,38473,2023-12-07 09:59:18
2023-12-07 10:40:34.821,2023-12-07 10:35:20.068,200.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:35:16.154,602,9.540634155273438,20425,58.70513916015625,38473,2023-12-07 09:59:18
2023-12-07 10:40:52.185,2023-12-07 10:35:37.535,201.00,27.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:21.166,602,9.375076293945312,20363,58.7371826171875,38494,2023-12-07 09:59:18
2023-12-07 10:40:52.378,2023-12-07 10:35:37.696,202.00,27.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:26.184,602,9.214859008789062,20303,58.90045166015625,38601,2023-12-07 09:59:18
2023-12-07 10:40:52.571,2023-12-07 10:35:37.861,201.00,27.00,99.00,150.00,100.00,142.00,2023-12-07 10:35:31.194,603,9.26025390625,20320,59.11407470703125,38741,2023-12-07 09:59:18
2023-12-07 10:40:52.763,2023-12-07 10:35:38.031,202.00,27.00,99.00,150.00,101.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:52.957,2023-12-07 10:35:38.229,201.00,27.00,99.00,149.00,101.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:53.149,2023-12-07 10:35:38.423,201.00,27.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:53.535,2023-12-07 10:35:38.848,202.00,27.00,99.00,149.00,101.00,140.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:53.729,2023-12-07 10:35:39.007,200.00,27.00,99.00,149.00,100.00,142.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:53.921,2023-12-07 10:35:39.178,202.00,27.00,99.00,149.00,101.00,140.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:54.114,2023-12-07 10:35:39.372,201.00,27.00,99.00,149.00,100.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:54.307,2023-12-07 10:35:39.586,202.00,27.00,99.00,149.00,100.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:54.500,2023-12-07 10:35:39.760,195.00,24.00,101.00,149.00,101.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:54.693,2023-12-07 10:35:39.952,201.00,27.00,99.00,150.00,100.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:54.887,2023-12-07 10:35:40.145,201.00,27.00,99.00,149.00,101.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:55.079,2023-12-07 10:35:40.338,200.00,27.00,99.00,149.00,101.00,142.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:55.272,2023-12-07 10:35:40.531,200.00,27.00,99.00,149.00,101.00,142.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:55.465,2023-12-07 10:35:40.763,201.00,27.00,98.00,149.00,101.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:55.658,2023-12-07 10:35:40.937,202.00,27.00,99.00,148.00,100.00,141.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:55.851,2023-12-07 10:35:41.108,201.00,27.00,99.00,148.00,101.00,140.00,2023-12-07 10:35:36.204,602,9.300308227539062,20335,58.98895263671875,38659,2023-12-07 09:59:18
2023-12-07 10:40:56.044,2023-12-07 10:35:41.306,200.00,27.00,99.00,149.00,100.00,141.00,2023-12-07 10:35:41.214,600,9.351043701171875,20354,59.002685546875,38668,2023-12-07 09:59:18
2023-12-07 10:40:56.238,2023-12-07 10:35:41.488,200.00,27.00,98.00,149.00,101.00,140.00,2023-12-07 10:35:41.214,600,9.351043701171875,20354,59.002685546875,38668,2023-12-07 09:59:18
2023-12-07 10:41:08.972,2023-12-07 10:35:54.281,201.00,26.00,98.00,148.00,98.00,140.00,2023-12-07 10:35:46.224,601,9.471206665039062,20399,58.9813232421875,38654,2023-12-07 09:59:18
2023-12-07 10:41:09.165,2023-12-07 10:35:54.445,200.00,25.00,99.00,149.00,102.00,140.00,2023-12-07 10:35:51.234,604,9.425811767578125,20382,58.94927978515625,38633,2023-12-07 09:59:18
2023-12-07 10:41:09.358,2023-12-07 10:35:54.633,200.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:35:51.234,604,9.425811767578125,20382,58.94927978515625,38633,2023-12-07 09:59:18
2023-12-07 10:41:13.989,2023-12-07 10:35:59.366,200.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:14.181,2023-12-07 10:35:59.459,200.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:14.374,2023-12-07 10:35:59.611,200.00,28.00,96.00,149.00,100.00,141.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:14.760,2023-12-07 10:36:00.156,200.00,29.00,98.00,147.00,102.00,139.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:14.952,2023-12-07 10:36:00.348,201.00,25.00,99.00,148.00,100.00,141.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:15.146,2023-12-07 10:36:00.582,201.00,26.00,98.00,148.00,100.00,141.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:15.338,2023-12-07 10:36:00.769,200.00,27.00,97.00,148.00,101.00,138.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:15.531,2023-12-07 10:36:00.937,200.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:15.724,2023-12-07 10:36:01.118,200.00,26.00,98.00,149.00,100.00,140.00,2023-12-07 10:35:56.245,601,9.3243408203125,20344,58.990478515625,38660,2023-12-07 09:59:18
2023-12-07 10:41:15.917,2023-12-07 10:36:01.320,200.00,26.00,98.00,148.00,100.00,141.00,2023-12-07 10:36:01.255,601,9.29229736328125,20332,59.04083251953125,38693,2023-12-07 09:59:18
2023-12-07 10:41:16.110,2023-12-07 10:36:01.503,201.00,26.00,98.00,149.00,100.00,141.00,2023-12-07 10:36:01.255,601,9.29229736328125,20332,59.04083251953125,38693,2023-12-07 09:59:18
2023-12-07 10:41:16.303,2023-12-07 10:36:01.697,201.00,26.00,98.00,148.00,100.00,140.00,2023-12-07 10:36:01.255,601,9.29229736328125,20332,59.04083251953125,38693,2023-12-07 09:59:18
