TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-05 21:31:00.275,2023-12-05 21:12:16.370,288.00,37.00,140.00,225.00,152.00,202.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:00.468,2023-12-05 21:12:16.566,173.00,39.00,138.00,152.00,152.00,160.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:00.662,2023-12-05 21:12:16.759,208.00,40.00,137.00,172.00,151.00,173.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:00.854,2023-12-05 21:12:16.952,294.00,39.00,135.00,224.00,151.00,200.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:01.048,2023-12-05 21:12:17.147,176.00,40.00,140.00,162.00,151.00,173.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:01.242,2023-12-05 21:12:17.338,207.00,37.00,137.00,169.00,152.00,173.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:01.435,2023-12-05 21:12:17.532,279.00,38.00,135.00,211.00,151.00,191.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:01.629,2023-12-05 21:12:17.728,203.00,40.00,138.00,181.00,152.00,184.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:01.822,2023-12-05 21:12:17.919,199.00,40.00,140.00,165.00,152.00,170.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:02.016,2023-12-05 21:12:18.114,259.00,35.00,138.00,194.00,149.00,180.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:02.209,2023-12-05 21:12:18.309,234.00,37.00,136.00,200.00,151.00,193.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:02.403,2023-12-05 21:12:18.501,192.00,40.00,138.00,161.00,152.00,168.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:02.596,2023-12-05 21:12:18.696,230.00,39.00,135.00,175.00,149.00,170.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:02.790,2023-12-05 21:12:18.888,261.00,40.00,138.00,215.00,152.00,199.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:02.983,2023-12-05 21:12:19.081,187.00,37.00,138.00,158.00,152.00,164.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:03.177,2023-12-05 21:12:19.277,211.00,40.00,137.00,172.00,151.00,173.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:03.370,2023-12-05 21:12:19.468,280.00,39.00,135.00,221.00,151.00,201.00,2023-12-05 21:12:14.637,1469,26.454238891601562,26759,34.2559814453125,22450,2023-12-05 21:11:56
2023-12-05 21:31:03.564,2023-12-05 21:12:19.572,182.00,37.00,137.00,156.00,152.00,164.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:03.756,2023-12-05 21:12:19.858,209.00,37.00,138.00,170.00,152.00,174.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:03.950,2023-12-05 21:12:20.049,288.00,37.00,140.00,222.00,150.00,203.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:04.144,2023-12-05 21:12:20.245,174.00,35.00,140.00,154.00,149.00,161.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:04.337,2023-12-05 21:12:20.440,208.00,35.00,140.00,171.00,152.00,174.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:04.531,2023-12-05 21:12:20.630,293.00,40.00,140.00,223.00,149.00,200.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:04.724,2023-12-05 21:12:20.826,173.00,40.00,140.00,160.00,150.00,171.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:04.918,2023-12-05 21:12:21.018,206.00,39.00,135.00,169.00,149.00,173.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:05.111,2023-12-05 21:12:21.211,283.00,37.00,140.00,210.00,149.00,191.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:05.305,2023-12-05 21:12:21.407,202.00,35.00,140.00,181.00,152.00,183.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:05.498,2023-12-05 21:12:21.598,199.00,37.00,138.00,164.00,148.00,172.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:05.692,2023-12-05 21:12:21.793,261.00,39.00,137.00,195.00,152.00,180.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:05.885,2023-12-05 21:12:21.989,232.00,40.00,138.00,198.00,151.00,190.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:06.079,2023-12-05 21:12:22.180,192.00,40.00,138.00,161.00,152.00,169.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:06.272,2023-12-05 21:12:22.373,233.00,41.00,137.00,177.00,151.00,171.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:06.466,2023-12-05 21:12:22.569,259.00,40.00,137.00,213.00,152.00,198.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:06.659,2023-12-05 21:12:22.760,186.00,39.00,135.00,159.00,152.00,164.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:06.852,2023-12-05 21:12:22.956,212.00,37.00,138.00,170.00,149.00,172.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:07.046,2023-12-05 21:12:23.149,278.00,37.00,137.00,220.00,148.00,200.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:07.239,2023-12-05 21:12:23.342,180.00,38.00,138.00,157.00,149.00,163.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:07.433,2023-12-05 21:12:23.538,209.00,40.00,138.00,171.00,152.00,174.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:07.626,2023-12-05 21:12:23.729,287.00,37.00,140.00,224.00,152.00,203.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:07.820,2023-12-05 21:12:23.924,174.00,40.00,138.00,154.00,150.00,161.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:08.013,2023-12-05 21:12:24.119,208.00,40.00,139.00,171.00,153.00,175.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:08.207,2023-12-05 21:12:24.310,293.00,39.00,137.00,225.00,153.00,201.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:08.400,2023-12-05 21:12:24.506,171.00,37.00,135.00,161.00,149.00,171.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:08.594,2023-12-05 21:12:24.607,207.00,38.00,135.00,171.00,149.00,173.00,2023-12-05 21:12:19.647,1462,26.379470825195312,26731,34.59930419921875,22675,2023-12-05 21:11:56
2023-12-05 21:31:20.976,2023-12-05 21:12:36.973,257.00,40.00,138.00,191.00,152.00,178.00,2023-12-05 21:12:24.657,1450,26.315383911132812,26707,34.9090576171875,22878,2023-12-05 21:11:56
2023-12-05 21:31:21.169,2023-12-05 21:12:37.166,236.00,37.00,140.00,201.00,152.00,193.00,2023-12-05 21:12:29.667,1447,26.221923828125,26672,35.186767578125,23060,2023-12-05 21:11:56
2023-12-05 21:31:21.362,2023-12-05 21:12:37.360,191.00,39.00,137.00,160.00,151.00,167.00,2023-12-05 21:12:34.677,1445,26.176528930664062,26655,35.46142578125,23240,2023-12-05 21:11:56
2023-12-05 21:31:21.556,2023-12-05 21:12:37.554,230.00,37.00,138.00,174.00,149.00,170.00,2023-12-05 21:12:34.677,1445,26.176528930664062,26655,35.46142578125,23240,2023-12-05 21:11:56
2023-12-05 21:31:26.200,2023-12-05 21:12:42.296,182.00,38.00,135.00,157.00,149.00,163.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:26.393,2023-12-05 21:12:42.455,209.00,40.00,140.00,171.00,149.00,173.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:26.587,2023-12-05 21:12:42.618,284.00,38.00,135.00,223.00,152.00,200.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:26.780,2023-12-05 21:12:42.799,175.00,40.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:26.973,2023-12-05 21:12:43.095,209.00,40.00,138.00,171.00,151.00,173.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:27.166,2023-12-05 21:12:43.287,291.00,40.00,138.00,223.00,151.00,203.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:27.360,2023-12-05 21:12:43.480,170.00,38.00,135.00,155.00,149.00,167.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:27.553,2023-12-05 21:12:43.675,208.00,39.00,135.00,171.00,152.00,174.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:27.747,2023-12-05 21:12:43.867,290.00,37.00,140.00,217.00,152.00,193.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:27.940,2023-12-05 21:12:44.061,188.00,38.00,135.00,172.00,152.00,178.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:28.134,2023-12-05 21:12:44.257,203.00,39.00,135.00,168.00,152.00,172.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:28.327,2023-12-05 21:12:44.448,271.00,37.00,138.00,203.00,152.00,185.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:28.521,2023-12-05 21:12:44.643,217.00,40.00,140.00,192.00,149.00,188.00,2023-12-05 21:12:39.687,1447,26.16851806640625,26652,35.65673828125,23368,2023-12-05 21:11:56
2023-12-05 21:31:28.714,2023-12-05 21:12:44.843,196.00,37.00,136.00,164.00,151.00,170.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:28.908,2023-12-05 21:12:45.029,248.00,39.00,135.00,186.00,151.00,176.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:29.102,2023-12-05 21:12:45.225,247.00,37.00,137.00,206.00,151.00,195.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:29.295,2023-12-05 21:12:45.416,191.00,40.00,138.00,159.00,152.00,166.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:29.489,2023-12-05 21:12:45.611,218.00,37.00,137.00,170.00,150.00,171.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:29.682,2023-12-05 21:12:45.806,271.00,39.00,135.00,220.00,151.00,199.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:29.875,2023-12-05 21:12:45.996,184.00,40.00,138.00,157.00,152.00,164.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:30.068,2023-12-05 21:12:46.192,209.00,40.00,138.00,169.00,152.00,174.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:30.262,2023-12-05 21:12:46.387,282.00,35.00,137.00,222.00,149.00,201.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:30.455,2023-12-05 21:12:46.579,178.00,38.00,135.00,154.00,151.00,163.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:30.649,2023-12-05 21:12:46.774,209.00,40.00,138.00,171.00,152.00,173.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:30.842,2023-12-05 21:12:46.965,289.00,39.00,135.00,223.00,149.00,204.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:31.036,2023-12-05 21:12:47.158,172.00,39.00,138.00,153.00,152.00,162.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:31.229,2023-12-05 21:12:47.354,208.00,39.00,135.00,171.00,152.00,174.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:31.423,2023-12-05 21:12:47.547,296.00,39.00,136.00,222.00,149.00,196.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:31.616,2023-12-05 21:12:47.740,178.00,37.00,137.00,163.00,152.00,174.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:31.810,2023-12-05 21:12:47.937,206.00,39.00,135.00,169.00,152.00,172.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:32.004,2023-12-05 21:12:48.127,279.00,40.00,138.00,210.00,149.00,191.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:32.197,2023-12-05 21:12:48.322,205.00,39.00,137.00,183.00,149.00,183.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:32.391,2023-12-05 21:12:48.519,199.00,37.00,137.00,164.00,151.00,169.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:32.584,2023-12-05 21:12:48.707,259.00,40.00,138.00,194.00,149.00,181.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:32.777,2023-12-05 21:12:48.905,236.00,39.00,138.00,199.00,152.00,192.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:32.970,2023-12-05 21:12:49.096,193.00,40.00,140.00,163.00,152.00,167.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:33.164,2023-12-05 21:12:49.289,230.00,39.00,138.00,175.00,149.00,169.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:33.357,2023-12-05 21:12:49.485,261.00,40.00,138.00,214.00,150.00,199.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:33.551,2023-12-05 21:12:49.677,187.00,40.00,137.00,157.00,151.00,165.00,2023-12-05 21:12:44.697,1447,26.117782592773438,26633,35.87188720703125,23509,2023-12-05 21:11:56
2023-12-05 21:31:33.744,2023-12-05 21:12:49.871,211.00,40.00,137.00,168.00,151.00,174.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:33.938,2023-12-05 21:12:50.069,279.00,37.00,137.00,220.00,152.00,200.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:34.131,2023-12-05 21:12:50.258,179.00,38.00,135.00,156.00,152.00,162.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:34.325,2023-12-05 21:12:50.453,209.00,37.00,137.00,171.00,151.00,173.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:34.518,2023-12-05 21:12:50.645,286.00,37.00,137.00,222.00,152.00,202.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:34.712,2023-12-05 21:12:50.839,175.00,40.00,138.00,154.00,149.00,161.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:34.906,2023-12-05 21:12:51.035,208.00,35.00,140.00,171.00,152.00,173.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:35.099,2023-12-05 21:12:51.226,292.00,39.00,136.00,224.00,148.00,202.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:35.293,2023-12-05 21:12:51.420,169.00,40.00,138.00,156.00,151.00,171.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:35.486,2023-12-05 21:12:51.616,209.00,40.00,138.00,169.00,152.00,174.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:35.680,2023-12-05 21:12:51.808,287.00,39.00,137.00,213.00,152.00,193.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:35.872,2023-12-05 21:12:52.003,193.00,38.00,138.00,175.00,149.00,180.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:36.066,2023-12-05 21:12:52.197,202.00,39.00,135.00,168.00,152.00,171.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:36.259,2023-12-05 21:12:52.388,270.00,37.00,138.00,201.00,152.00,185.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:31:36.453,2023-12-05 21:12:52.585,223.00,37.00,137.00,192.00,151.00,189.00,2023-12-05 21:12:49.707,1446,26.077728271484375,26618,36.02447509765625,23609,2023-12-05 21:11:56
2023-12-05 21:32:00.830,2023-12-05 21:13:16.872,274.00,39.00,137.00,219.00,149.00,199.00,2023-12-05 21:12:54.717,1446,26.026992797851562,26599,36.2640380859375,23766,2023-12-05 21:11:56
2023-12-05 21:32:01.024,2023-12-05 21:13:17.051,183.00,37.00,137.00,156.00,149.00,164.00,2023-12-05 21:12:59.727,1446,26.024322509765625,26598,36.36932373046875,23835,2023-12-05 21:11:56
2023-12-05 21:32:05.667,2023-12-05 21:13:21.803,295.00,35.00,138.00,219.00,152.00,195.00,2023-12-05 21:13:04.737,1446,26.010971069335938,26593,36.5020751953125,23922,2023-12-05 21:11:56
2023-12-05 21:32:05.860,2023-12-05 21:13:21.963,181.00,40.00,138.00,166.00,151.00,174.00,2023-12-05 21:13:09.748,1445,25.9869384765625,26584,36.65771484375,24024,2023-12-05 21:11:56
2023-12-05 21:32:06.054,2023-12-05 21:13:22.127,204.00,39.00,137.00,167.00,150.00,172.00,2023-12-05 21:13:14.757,1446,25.946884155273438,26569,36.82098388671875,24131,2023-12-05 21:11:56
2023-12-05 21:32:06.247,2023-12-05 21:13:22.267,275.00,2023-12-05 21:13:19.767,1446,25.917510986328125,26558,36.962890625,24224,2023-12-05 21:11:56
2023-12-05 21:32:06.441,2023-12-05 21:13:22.599,214.00,37.00,136.00,188.00,151.00,186.00,2023-12-05 21:13:19.767,1446,25.917510986328125,26558,36.962890625,24224,2023-12-05 21:11:56
2023-12-05 21:32:06.634,2023-12-05 21:13:22.812,197.00,40.00,139.00,164.00,151.00,169.00,2023-12-05 21:13:19.767,1446,25.917510986328125,26558,36.962890625,24224,2023-12-05 21:11:56
2023-12-05 21:32:06.828,2023-12-05 21:13:22.987,250.00,35.00,137.00,188.00,151.00,177.00,2023-12-05 21:13:19.767,1446,25.917510986328125,26558,36.962890625,24224,2023-12-05 21:11:56
2023-12-05 21:32:07.021,2023-12-05 21:13:23.180,245.00,35.00,135.00,208.00,151.00,194.00,2023-12-05 21:13:19.767,1446,25.917510986328125,26558,36.962890625,24224,2023-12-05 21:11:56
