TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-05 23:10:04.744,2023-12-05 22:01:51.378,187.00,40.00,140.00,158.00,160.00,172.00,2023-12-05 22:01:47.032,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:04.937,2023-12-05 22:01:51.555,214.00,42.00,137.00,172.00,164.00,181.00,2023-12-05 22:01:47.032,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:05.131,2023-12-05 22:01:51.750,279.00,40.00,140.00,220.00,162.00,207.00,2023-12-05 22:01:47.032,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:05.324,2023-12-05 22:01:51.944,186.00,40.00,140.00,156.00,163.00,171.00,2023-12-05 22:01:47.032,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:05.518,2023-12-05 22:01:52.141,213.00,42.00,140.00,170.00,162.00,180.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:05.711,2023-12-05 22:01:52.332,279.00,37.00,140.00,222.00,161.00,208.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:05.905,2023-12-05 22:01:52.522,186.00,37.00,140.00,160.00,164.00,171.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:06.098,2023-12-05 22:01:52.718,213.00,41.00,140.00,170.00,161.00,181.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:06.292,2023-12-05 22:01:52.910,281.00,42.00,137.00,222.00,164.00,207.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:06.485,2023-12-05 22:01:53.104,186.00,37.00,140.00,160.00,164.00,171.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:06.679,2023-12-05 22:01:53.299,214.00,40.00,140.00,172.00,162.00,181.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:06.871,2023-12-05 22:01:53.492,282.00,39.00,140.00,222.00,161.00,208.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:07.065,2023-12-05 22:01:53.684,186.00,37.00,140.00,158.00,160.00,172.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:07.258,2023-12-05 22:01:53.882,213.00,39.00,139.00,171.00,161.00,181.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:07.452,2023-12-05 22:01:54.072,283.00,40.00,142.00,222.00,164.00,209.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:07.646,2023-12-05 22:01:54.268,184.00,39.00,137.00,157.00,164.00,171.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:07.839,2023-12-05 22:01:54.458,213.00,42.00,139.00,171.00,162.00,180.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:08.033,2023-12-05 22:01:54.653,284.00,42.00,136.00,222.00,160.00,208.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:08.226,2023-12-05 22:01:54.848,184.00,42.00,140.00,158.00,161.00,170.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:08.420,2023-12-05 22:01:55.039,214.00,39.00,140.00,171.00,161.00,181.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:08.613,2023-12-05 22:01:55.234,285.00,42.00,139.00,223.00,163.00,209.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:08.807,2023-12-05 22:01:55.430,183.00,39.00,137.00,157.00,162.00,170.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:09.000,2023-12-05 22:01:55.621,213.00,41.00,139.00,172.00,163.00,181.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:09.194,2023-12-05 22:01:55.817,287.00,39.00,140.00,223.00,161.00,210.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:09.387,2023-12-05 22:01:56.016,181.00,41.00,140.00,155.00,160.00,169.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:09.581,2023-12-05 22:01:56.204,212.00,40.00,140.00,170.00,162.00,180.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:09.773,2023-12-05 22:01:56.399,287.00,41.00,140.00,223.00,163.00,209.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:09.967,2023-12-05 22:01:56.589,180.00,39.00,138.00,156.00,162.00,168.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:10.161,2023-12-05 22:01:56.783,213.00,40.00,140.00,171.00,161.00,180.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:10.354,2023-12-05 22:01:56.978,289.00,42.00,137.00,223.00,162.00,209.00,2023-12-05 22:01:52.042,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:10.548,2023-12-05 22:01:57.178,180.00,42.00,136.00,156.00,161.00,169.00,2023-12-05 22:01:57.052,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:10.741,2023-12-05 22:01:57.272,212.00,42.00,136.00,172.00,160.00,181.00,2023-12-05 22:01:57.052,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:10.935,2023-12-05 22:01:57.466,290.00,39.00,137.00,224.00,162.00,209.00,2023-12-05 22:01:57.052,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:22.736,2023-12-05 22:02:09.258,180.00,42.00,139.00,167.00,161.00,181.00,2023-12-05 22:02:02.061,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:51.950,2023-12-05 22:02:38.502,172.00,40.00,140.00,160.00,163.00,178.00,2023-12-05 22:02:07.071,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:52.143,2023-12-05 22:02:38.688,210.00,42.00,140.00,170.00,162.00,182.00,2023-12-05 22:02:12.081,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:52.337,2023-12-05 22:02:38.882,299.00,44.00,139.00,223.00,164.00,204.00,2023-12-05 22:02:17.097,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:52.531,2023-12-05 22:02:39.075,172.00,42.00,136.00,159.00,161.00,177.00,2023-12-05 22:02:22.108,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:52.723,2023-12-05 22:02:39.269,210.00,40.00,140.00,171.00,162.00,182.00,2023-12-05 22:02:27.121,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:52.917,2023-12-05 22:02:39.664,300.00,39.00,137.00,223.00,4166085,172.00,2023-12-05 22:02:32.131,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:53.304,2023-12-05 22:02:39.850,211.00,40.00,140.00,170.00,161.00,181.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:53.497,2023-12-05 22:02:40.052,300.00,42.00,139.00,222.00,164.00,204.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:53.691,2023-12-05 22:02:40.237,172.00,39.00,140.00,161.00,164.00,179.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:53.884,2023-12-05 22:02:40.432,209.00,41.00,139.00,171.00,164.00,181.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:54.078,2023-12-05 22:02:40.624,299.00,39.00,137.00,221.00,164.00,202.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:54.271,2023-12-05 22:02:40.818,174.00,39.00,139.00,163.00,161.00,179.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:54.465,2023-12-05 22:02:41.012,209.00,42.00,139.00,171.00,162.00,180.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:54.658,2023-12-05 22:02:41.212,298.00,40.00,140.00,220.00,164.00,202.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:54.852,2023-12-05 22:02:41.400,176.00,42.00,137.00,164.00,161.00,180.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:55.045,2023-12-05 22:02:41.602,210.00,39.00,138.00,170.00,162.00,180.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:55.239,2023-12-05 22:02:41.786,297.00,39.00,138.00,219.00,162.00,202.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:55.433,2023-12-05 22:02:41.983,180.00,39.00,139.00,167.00,161.00,181.00,2023-12-05 22:02:37.141,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:55.625,2023-12-05 22:02:42.178,209.00,39.00,140.00,168.00,164.00,180.00,2023-12-05 22:02:42.150,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:55.819,2023-12-05 22:02:42.372,294.00,39.00,140.00,217.00,160.00,200.00,2023-12-05 22:02:42.150,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:56.012,2023-12-05 22:02:42.561,182.00,37.00,140.00,167.00,161.00,182.00,2023-12-05 22:02:42.150,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:10:56.206,2023-12-05 22:02:42.755,208.00,39.00,138.00,170.00,160.00,179.00,2023-12-05 22:02:42.150,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:58.503,2023-12-05 22:03:45.123,201.00,42.00,138.00,165.00,161.00,177.00,2023-12-05 22:02:47.160,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:58.696,2023-12-05 22:03:45.313,274.00,37.00,139.00,201.00,164.00,190.00,2023-12-05 22:02:52.171,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:58.890,2023-12-05 22:03:45.501,215.00,40.00,140.00,188.00,162.00,194.00,2023-12-05 22:02:57.182,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:59.083,2023-12-05 22:03:45.695,200.00,42.00,137.00,165.00,164.00,175.00,2023-12-05 22:03:02.192,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:59.276,2023-12-05 22:03:45.888,270.00,42.00,139.00,201.00,161.00,189.00,2023-12-05 22:03:07.202,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:59.469,2023-12-05 22:03:46.082,217.00,40.00,140.00,193.00,161.00,194.00,2023-12-05 22:03:12.212,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:59.663,2023-12-05 22:03:46.276,200.00,42.00,137.00,164.00,163.00,176.00,2023-12-05 22:03:17.221,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:11:59.857,2023-12-05 22:03:46.469,267.00,40.00,139.00,198.00,163.00,188.00,2023-12-05 22:03:22.232,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:00.050,2023-12-05 22:03:46.663,222.00,39.00,137.00,194.00,161.00,196.00,2023-12-05 22:03:27.238,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:00.244,2023-12-05 22:03:46.857,200.00,41.00,140.00,163.00,161.00,176.00,2023-12-05 22:03:32.251,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:00.437,2023-12-05 22:03:47.053,265.00,39.00,137.00,197.00,161.00,188.00,2023-12-05 22:03:37.262,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:00.824,2023-12-05 22:03:47.480,199.00,40.00,140.00,163.00,162.00,175.00,2023-12-05 22:03:42.272,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:01.018,2023-12-05 22:03:47.649,262.00,38.00,140.00,195.00,164.00,187.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:01.211,2023-12-05 22:03:47.826,228.00,40.00,140.00,198.00,162.00,197.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:01.405,2023-12-05 22:03:48.023,197.00,40.00,139.00,163.00,161.00,175.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:01.598,2023-12-05 22:03:48.222,261.00,37.00,140.00,193.00,164.00,186.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:01.792,2023-12-05 22:03:48.406,231.00,39.00,139.00,199.00,161.00,198.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:01.985,2023-12-05 22:03:48.603,198.00,37.00,140.00,163.00,161.00,176.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:02.178,2023-12-05 22:03:48.803,258.00,37.00,140.00,191.00,164.00,185.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:02.371,2023-12-05 22:03:48.987,233.00,40.00,140.00,200.00,164.00,198.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:02.565,2023-12-05 22:03:49.181,196.00,42.00,139.00,163.00,164.00,175.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:02.759,2023-12-05 22:03:49.374,256.00,40.00,140.00,189.00,162.00,184.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:02.952,2023-12-05 22:03:49.572,235.00,39.00,137.00,201.00,161.00,199.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:03.146,2023-12-05 22:03:49.762,196.00,39.00,137.00,163.00,162.00,174.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:03.339,2023-12-05 22:03:49.955,253.00,42.00,137.00,190.00,160.00,184.00,2023-12-05 22:03:47.282,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:15.915,2023-12-05 22:04:02.553,193.00,42.00,136.00,161.00,162.00,175.00,2023-12-05 22:03:52.292,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:16.108,2023-12-05 22:04:02.737,238.00,39.00,140.00,177.00,164.00,177.00,2023-12-05 22:03:57.301,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:33.521,2023-12-05 22:04:20.166,274.00,40.00,140.00,203.00,162.00,192.00,2023-12-05 22:04:02.311,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:33.714,2023-12-05 22:04:20.352,211.00,40.00,140.00,188.00,162.00,194.00,2023-12-05 22:04:07.320,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:34.101,2023-12-05 22:04:20.771,275.00,37.00,140.00,203.00,160.00,192.00,2023-12-05 22:04:12.331,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:34.295,2023-12-05 22:04:20.952,209.00,41.00,140.00,185.00,164.00,192.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:34.487,2023-12-05 22:04:21.134,203.00,37.00,140.00,165.00,164.00,178.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:34.681,2023-12-05 22:04:21.332,277.00,40.00,140.00,205.00,162.00,194.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:34.874,2023-12-05 22:04:21.521,209.00,39.00,139.00,185.00,162.00,191.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:35.068,2023-12-05 22:04:21.715,203.00,40.00,140.00,167.00,161.00,177.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:35.261,2023-12-05 22:04:21.912,277.00,37.00,140.00,206.00,161.00,194.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:35.455,2023-12-05 22:04:22.102,207.00,37.00,140.00,183.00,161.00,191.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:35.648,2023-12-05 22:04:22.296,204.00,42.00,139.00,165.00,164.00,178.00,2023-12-05 22:04:17.380,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:35.842,2023-12-05 22:04:22.492,278.00,39.00,138.00,207.00,161.00,194.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:36.035,2023-12-05 22:04:22.692,207.00,39.00,137.00,185.00,162.00,191.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:36.229,2023-12-05 22:04:22.885,203.00,42.00,139.00,166.00,164.00,178.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:36.423,2023-12-05 22:04:23.072,277.00,42.00,137.00,206.00,160.00,196.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:36.616,2023-12-05 22:04:23.265,205.00,39.00,137.00,184.00,163.00,191.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:36.810,2023-12-05 22:04:23.458,203.00,41.00,140.00,165.00,164.00,178.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:37.003,2023-12-05 22:04:23.662,278.00,37.00,140.00,207.00,162.00,195.00,2023-12-05 22:04:22.390,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:49.771,2023-12-05 22:04:36.434,227.00,40.00,140.00,171.00,162.00,178.00,2023-12-05 22:04:27.401,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:49.965,2023-12-05 22:04:36.627,264.00,39.00,137.00,216.00,164.00,207.00,2023-12-05 22:04:32.412,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:54.609,2023-12-05 22:04:41.377,288.00,39.00,139.00,222.00,162.00,208.00,2023-12-05 22:04:37.422,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:54.802,2023-12-05 22:04:41.540,182.00,39.00,137.00,156.00,164.00,170.00,2023-12-05 22:04:37.422,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:54.995,2023-12-05 22:04:41.705,212.00,39.00,140.00,171.00,161.00,181.00,2023-12-05 22:04:37.422,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:55.382,2023-12-05 22:04:42.169,179.00,39.00,138.00,156.00,162.00,169.00,2023-12-05 22:04:37.422,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:55.575,2023-12-05 22:04:42.364,213.00,40.00,140.00,172.00,162.00,182.00,2023-12-05 22:04:37.422,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:55.769,2023-12-05 22:04:42.564,292.00,37.00,140.00,225.00,162.00,210.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:55.962,2023-12-05 22:04:42.750,178.00,38.00,140.00,155.00,162.00,167.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:56.156,2023-12-05 22:04:42.944,211.00,39.00,137.00,172.00,162.00,180.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:56.350,2023-12-05 22:04:43.140,292.00,40.00,139.00,225.00,161.00,209.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:56.543,2023-12-05 22:04:43.330,175.00,39.00,140.00,155.00,162.00,167.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:56.737,2023-12-05 22:04:43.526,212.00,42.00,137.00,172.00,161.00,181.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:12:56.930,2023-12-05 22:04:43.721,294.00,39.00,138.00,225.00,161.00,210.00,2023-12-05 22:04:42.431,0,0,0,0,0,2023-12-05 22:01:29
