TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-05 23:22:32.885,2023-12-05 22:14:20.126,215.00,40.00,139.00,172.00,169.00,185.00,2023-12-05 22:14:18.629,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:37.528,2023-12-05 22:14:24.885,174.00,39.00,140.00,161.00,168.00,179.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:37.721,2023-12-05 22:14:25.048,211.00,39.00,140.00,170.00,165.00,184.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:37.915,2023-12-05 22:14:25.208,289.00,42.00,139.00,213.00,166.00,202.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:38.302,2023-12-05 22:14:25.670,203.00,39.00,138.00,167.00,166.00,182.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:38.496,2023-12-05 22:14:25.865,267.00,39.00,139.00,196.00,168.00,191.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:38.689,2023-12-05 22:14:26.057,235.00,44.00,139.00,201.00,168.00,202.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:38.883,2023-12-05 22:14:26.249,196.00,42.00,137.00,164.00,165.00,178.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:39.076,2023-12-05 22:14:26.441,236.00,41.00,140.00,175.00,166.00,179.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:39.269,2023-12-05 22:14:26.638,265.00,42.00,137.00,217.00,166.00,210.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:39.462,2023-12-05 22:14:26.830,189.00,41.00,139.00,159.00,165.00,175.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:39.656,2023-12-05 22:14:27.024,216.00,41.00,140.00,171.00,165.00,184.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:39.849,2023-12-05 22:14:27.220,284.00,39.00,138.00,222.00,166.00,211.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:40.043,2023-12-05 22:14:27.411,184.00,42.00,137.00,158.00,163.00,174.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:40.236,2023-12-05 22:14:27.606,213.00,40.00,140.00,171.00,163.00,184.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:40.430,2023-12-05 22:14:27.801,292.00,41.00,140.00,226.00,163.00,213.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:40.623,2023-12-05 22:14:27.992,177.00,40.00,139.00,154.00,167.00,170.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:40.817,2023-12-05 22:14:28.188,212.00,42.00,139.00,173.00,166.00,183.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:41.011,2023-12-05 22:14:28.379,300.00,42.00,140.00,225.00,165.00,209.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:41.204,2023-12-05 22:14:28.573,182.00,37.00,140.00,165.00,168.00,183.00,2023-12-05 22:14:23.641,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:41.398,2023-12-05 22:14:28.772,209.00,44.00,139.00,170.00,167.00,184.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:41.591,2023-12-05 22:14:28.960,284.00,40.00,140.00,210.00,163.00,200.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:41.785,2023-12-05 22:14:29.154,212.00,42.00,139.00,187.00,168.00,194.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:41.978,2023-12-05 22:14:29.350,202.00,38.00,142.00,165.00,166.00,179.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:42.171,2023-12-05 22:14:29.541,260.00,42.00,139.00,192.00,166.00,189.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:42.364,2023-12-05 22:14:29.736,244.00,40.00,140.00,204.00,168.00,203.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:42.558,2023-12-05 22:14:29.931,196.00,39.00,137.00,163.00,165.00,177.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:42.751,2023-12-05 22:14:30.121,227.00,40.00,139.00,172.00,166.00,181.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:42.945,2023-12-05 22:14:30.318,272.00,41.00,140.00,219.00,168.00,210.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:43.138,2023-12-05 22:14:30.510,187.00,41.00,140.00,159.00,164.00,174.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:43.332,2023-12-05 22:14:30.703,215.00,41.00,140.00,172.00,168.00,182.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:43.525,2023-12-05 22:14:30.899,286.00,39.00,137.00,223.00,168.00,210.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:43.719,2023-12-05 22:14:31.090,181.00,40.00,139.00,156.00,167.00,172.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:43.913,2023-12-05 22:14:31.286,213.00,42.00,137.00,172.00,166.00,184.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:44.106,2023-12-05 22:14:31.480,295.00,39.00,139.00,225.00,166.00,212.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:44.300,2023-12-05 22:14:31.671,174.00,42.00,137.00,153.00,166.00,173.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:44.493,2023-12-05 22:14:31.866,212.00,42.00,139.00,173.00,167.00,184.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:44.687,2023-12-05 22:14:32.062,299.00,41.00,140.00,220.00,166.00,205.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:44.880,2023-12-05 22:14:32.252,188.00,39.00,140.00,172.00,165.00,187.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:45.074,2023-12-05 22:14:32.447,210.00,40.00,142.00,169.00,166.00,181.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:45.266,2023-12-05 22:14:32.640,280.00,42.00,137.00,206.00,166.00,196.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:45.460,2023-12-05 22:14:32.833,222.00,39.00,139.00,192.00,166.00,196.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:45.653,2023-12-05 22:14:33.029,200.00,39.00,140.00,164.00,166.00,179.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:45.847,2023-12-05 22:14:33.221,250.00,43.00,139.00,186.00,164.00,186.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:46.040,2023-12-05 22:14:33.415,253.00,40.00,140.00,210.00,163.00,205.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:46.234,2023-12-05 22:14:33.613,192.00,41.00,140.00,162.00,164.00,175.00,2023-12-05 22:14:28.658,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:46.428,2023-12-05 22:14:33.808,218.00,39.00,140.00,171.00,164.00,182.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:46.621,2023-12-05 22:14:33.997,279.00,40.00,139.00,221.00,166.00,209.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:46.815,2023-12-05 22:14:34.189,185.00,41.00,140.00,158.00,166.00,175.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:47.008,2023-12-05 22:14:34.383,213.00,41.00,140.00,172.00,163.00,185.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:47.202,2023-12-05 22:14:34.578,289.00,42.00,137.00,224.00,166.00,211.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:47.395,2023-12-05 22:14:34.769,179.00,42.00,137.00,156.00,163.00,172.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:47.589,2023-12-05 22:14:34.964,213.00,41.00,139.00,172.00,166.00,183.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:22:47.782,2023-12-05 22:14:35.160,297.00,41.00,140.00,225.00,166.00,213.00,2023-12-05 22:14:33.667,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:12.159,2023-12-05 22:14:59.443,203.00,41.00,139.00,165.00,164.00,179.00,2023-12-05 22:14:38.672,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:12.352,2023-12-05 22:14:59.634,264.00,42.00,139.00,195.00,163.00,189.00,2023-12-05 22:14:43.682,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:16.996,2023-12-05 22:15:04.347,184.00,37.00,140.00,157.00,164.00,171.00,2023-12-05 22:14:48.692,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:17.189,2023-12-05 22:15:04.501,212.00,40.00,138.00,171.00,162.00,183.00,2023-12-05 22:14:53.702,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:17.382,2023-12-05 22:15:04.674,290.00,40.00,140.00,224.00,164.00,210.00,2023-12-05 22:14:58.712,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:17.769,2023-12-05 22:15:05.176,212.00,40.00,140.00,172.00,163.00,183.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:17.963,2023-12-05 22:15:05.374,296.00,42.00,138.00,226.00,163.00,211.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:18.156,2023-12-05 22:15:05.563,171.00,40.00,139.00,158.00,166.00,178.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:18.350,2023-12-05 22:15:05.758,211.00,41.00,140.00,170.00,164.00,182.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:18.543,2023-12-05 22:15:05.950,289.00,42.00,137.00,213.00,164.00,201.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:18.737,2023-12-05 22:15:06.144,199.00,40.00,139.00,180.00,166.00,189.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:18.930,2023-12-05 22:15:06.340,205.00,41.00,140.00,166.00,164.00,179.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:19.124,2023-12-05 22:15:06.531,268.00,42.00,137.00,198.00,164.00,189.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:19.317,2023-12-05 22:15:06.725,233.00,40.00,139.00,200.00,166.00,200.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:19.511,2023-12-05 22:15:06.921,198.00,39.00,137.00,163.00,163.00,176.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:19.704,2023-12-05 22:15:07.112,240.00,42.00,137.00,178.00,163.00,179.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:19.898,2023-12-05 22:15:07.307,263.00,40.00,139.00,216.00,166.00,208.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:20.092,2023-12-05 22:15:07.502,191.00,39.00,139.00,159.00,164.00,175.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:20.284,2023-12-05 22:15:07.692,216.00,40.00,140.00,170.00,164.00,182.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:20.478,2023-12-05 22:15:07.889,283.00,38.00,140.00,222.00,161.00,209.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:20.671,2023-12-05 22:15:08.081,184.00,42.00,137.00,156.00,164.00,171.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:20.865,2023-12-05 22:15:08.275,212.00,44.00,139.00,172.00,164.00,183.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:21.058,2023-12-05 22:15:08.471,291.00,40.00,140.00,223.00,163.00,211.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:21.252,2023-12-05 22:15:08.661,176.00,40.00,140.00,154.00,163.00,170.00,2023-12-05 22:15:03.722,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:21.445,2023-12-05 22:15:08.862,212.00,39.00,140.00,171.00,164.00,182.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:21.639,2023-12-05 22:15:09.051,298.00,39.00,138.00,226.00,161.00,209.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:21.832,2023-12-05 22:15:09.243,174.00,39.00,137.00,161.00,163.00,180.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:22.026,2023-12-05 22:15:09.437,209.00,40.00,139.00,170.00,166.00,181.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:22.219,2023-12-05 22:15:09.633,288.00,39.00,138.00,212.00,161.00,200.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:22.413,2023-12-05 22:15:09.823,202.00,40.00,138.00,182.00,163.00,191.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:22.606,2023-12-05 22:15:10.019,204.00,39.00,138.00,166.00,163.00,179.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:22.800,2023-12-05 22:15:10.211,268.00,39.00,140.00,195.00,162.00,190.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:22.994,2023-12-05 22:15:10.404,233.00,40.00,140.00,199.00,162.00,199.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:23.186,2023-12-05 22:15:10.601,197.00,40.00,140.00,163.00,164.00,175.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:23.380,2023-12-05 22:15:10.792,239.00,40.00,140.00,179.00,164.00,179.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:23.573,2023-12-05 22:15:10.986,262.00,40.00,140.00,216.00,164.00,206.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:23.767,2023-12-05 22:15:11.182,189.00,42.00,137.00,159.00,163.00,173.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:23.960,2023-12-05 22:15:11.373,215.00,40.00,139.00,171.00,164.00,181.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:24.154,2023-12-05 22:15:11.567,281.00,40.00,140.00,221.00,164.00,210.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:24.347,2023-12-05 22:15:11.760,186.00,40.00,142.00,157.00,164.00,171.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:24.541,2023-12-05 22:15:11.954,213.00,40.00,140.00,171.00,164.00,182.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:24.734,2023-12-05 22:15:12.149,289.00,40.00,140.00,224.00,163.00,211.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:24.928,2023-12-05 22:15:12.341,178.00,40.00,140.00,154.00,164.00,170.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:25.121,2023-12-05 22:15:12.535,212.00,42.00,137.00,172.00,166.00,181.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:25.315,2023-12-05 22:15:12.731,296.00,42.00,138.00,226.00,164.00,211.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:25.508,2023-12-05 22:15:12.922,171.00,39.00,137.00,155.00,164.00,175.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:25.702,2023-12-05 22:15:13.116,211.00,40.00,140.00,172.00,164.00,182.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:25.896,2023-12-05 22:15:13.312,295.00,40.00,140.00,218.00,161.00,201.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:26.088,2023-12-05 22:15:13.502,191.00,40.00,139.00,173.00,163.00,186.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:26.282,2023-12-05 22:15:13.699,207.00,41.00,140.00,168.00,164.00,179.00,2023-12-05 22:15:08.731,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:26.475,2023-12-05 22:15:13.899,278.00,40.00,140.00,205.00,161.00,194.00,2023-12-05 22:15:13.741,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:26.669,2023-12-05 22:15:14.084,219.00,40.00,139.00,192.00,166.00,195.00,2023-12-05 22:15:13.741,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:26.862,2023-12-05 22:15:14.281,199.00,39.00,137.00,165.00,163.00,177.00,2023-12-05 22:15:13.741,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:27.056,2023-12-05 22:15:14.471,253.00,40.00,140.00,188.00,163.00,185.00,2023-12-05 22:15:13.741,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:27.249,2023-12-05 22:15:14.667,247.00,40.00,140.00,208.00,164.00,203.00,2023-12-05 22:15:13.741,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:56.463,2023-12-05 22:15:43.872,285.00,40.00,140.00,223.00,163.00,209.00,2023-12-05 22:15:18.750,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:56.657,2023-12-05 22:15:44.036,182.00,37.00,140.00,155.00,164.00,171.00,2023-12-05 22:15:23.761,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:56.850,2023-12-05 22:15:44.197,212.00,40.00,140.00,172.00,162.00,183.00,2023-12-05 22:15:28.771,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:57.237,2023-12-05 22:15:44.680,175.00,37.00,140.00,153.00,163.00,169.00,2023-12-05 22:15:33.782,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:57.431,2023-12-05 22:15:44.876,212.00,40.00,140.00,172.00,162.00,183.00,2023-12-05 22:15:38.792,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:57.624,2023-12-05 22:15:45.071,300.00,39.00,140.00,223.00,161.00,205.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:57.818,2023-12-05 22:15:45.263,180.00,40.00,139.00,165.00,164.00,182.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:58.010,2023-12-05 22:15:45.457,209.00,40.00,139.00,168.00,164.00,181.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:58.204,2023-12-05 22:15:45.649,282.00,40.00,140.00,208.00,164.00,196.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:58.397,2023-12-05 22:15:45.843,211.00,39.00,140.00,186.00,162.00,193.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:58.591,2023-12-05 22:15:46.040,201.00,40.00,139.00,165.00,164.00,178.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:58.784,2023-12-05 22:15:46.231,259.00,40.00,137.00,191.00,163.00,186.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
2023-12-05 23:23:58.978,2023-12-05 22:15:46.424,243.00,40.00,140.00,205.00,164.00,202.00,2023-12-05 22:15:43.802,0,0,0,0,0,2023-12-05 22:01:29
