TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-07 10:04:54.330,2023-12-07 09:59:37.882,201.00,25.00,96.00,148.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:54.522,2023-12-07 09:59:38.074,201.00,26.00,96.00,147.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:54.714,2023-12-07 09:59:38.263,201.00,25.00,96.00,148.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:54.906,2023-12-07 09:59:38.455,200.00,25.00,96.00,148.00,96.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:55.098,2023-12-07 09:59:38.647,201.00,26.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:55.289,2023-12-07 09:59:38.839,200.00,26.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:55.482,2023-12-07 09:59:39.033,201.00,26.00,96.00,147.00,97.00,138.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:55.673,2023-12-07 09:59:39.225,201.00,25.00,96.00,148.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:55.866,2023-12-07 09:59:39.415,201.00,25.00,96.00,148.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:56.057,2023-12-07 09:59:39.516,200.00,25.00,96.00,148.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:56.249,2023-12-07 09:59:39.709,201.00,24.00,96.00,147.00,97.00,138.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:56.441,2023-12-07 09:59:39.900,200.00,27.00,96.00,150.00,96.00,140.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:56.633,2023-12-07 09:59:40.151,201.00,27.00,96.00,149.00,96.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:56.824,2023-12-07 09:59:40.374,201.00,26.00,96.00,149.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:57.017,2023-12-07 09:59:40.565,201.00,26.00,97.00,148.00,98.00,138.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:57.208,2023-12-07 09:59:40.757,200.00,26.00,96.00,149.00,97.00,140.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:57.401,2023-12-07 09:59:40.949,201.00,26.00,97.00,148.00,97.00,140.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:57.592,2023-12-07 09:59:41.142,201.00,26.00,97.00,148.00,97.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:57.784,2023-12-07 09:59:41.335,201.00,26.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:36.511,698,8.568649291992188,20061,55.3375244140625,36266,2023-12-07 09:59:18
2023-12-07 10:04:57.976,2023-12-07 09:59:41.530,201.00,26.00,97.00,148.00,97.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:58.168,2023-12-07 09:59:41.715,201.00,26.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:58.360,2023-12-07 09:59:41.907,201.00,26.00,97.00,148.00,97.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:58.552,2023-12-07 09:59:42.100,201.00,26.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:58.743,2023-12-07 09:59:42.293,202.00,26.00,97.00,148.00,97.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:58.936,2023-12-07 09:59:42.487,201.00,26.00,97.00,148.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:59.127,2023-12-07 09:59:42.676,201.00,26.00,97.00,148.00,98.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:59.319,2023-12-07 09:59:42.879,202.00,26.00,97.00,149.00,97.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:59.511,2023-12-07 09:59:43.059,201.00,26.00,97.00,148.00,98.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:59.703,2023-12-07 09:59:43.252,201.00,26.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:04:59.895,2023-12-07 09:59:43.444,201.00,26.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:00.087,2023-12-07 09:59:43.635,201.00,26.00,97.00,149.00,97.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:00.278,2023-12-07 09:59:43.825,201.00,26.00,97.00,149.00,97.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:00.471,2023-12-07 09:59:44.018,201.00,26.00,97.00,149.00,97.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:00.662,2023-12-07 09:59:44.211,201.00,25.00,97.00,148.00,98.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:00.855,2023-12-07 09:59:44.405,201.00,26.00,97.00,148.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:01.046,2023-12-07 09:59:44.593,202.00,25.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:01.238,2023-12-07 09:59:44.784,201.00,25.00,97.00,148.00,97.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:01.430,2023-12-07 09:59:44.977,201.00,25.00,97.00,148.00,98.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:01.622,2023-12-07 09:59:45.169,202.00,26.00,97.00,148.00,97.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:01.813,2023-12-07 09:59:45.363,201.00,25.00,96.00,150.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:02.006,2023-12-07 09:59:45.557,201.00,25.00,97.00,148.00,98.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:02.197,2023-12-07 09:59:45.746,201.00,26.00,98.00,149.00,97.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:02.390,2023-12-07 09:59:45.937,201.00,26.00,98.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:02.581,2023-12-07 09:59:46.128,201.00,26.00,98.00,149.00,97.00,140.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:02.773,2023-12-07 09:59:46.321,201.00,25.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:02.965,2023-12-07 09:59:46.514,201.00,26.00,97.00,149.00,98.00,139.00,2023-12-07 09:59:41.524,676,8.1707763671875,19912,56.23016357421875,36851,2023-12-07 09:59:18
2023-12-07 10:05:15.054,2023-12-07 09:59:58.489,202.00,26.00,97.00,148.00,97.00,139.00,2023-12-07 09:59:46.534,665,7.8743743896484375,19801,57.0648193359375,37398,2023-12-07 09:59:18
2023-12-07 10:05:15.245,2023-12-07 09:59:58.674,203.00,26.00,97.00,149.00,97.00,140.00,2023-12-07 09:59:51.544,657,7.674102783203125,19726,57.9132080078125,37954,2023-12-07 09:59:18
2023-12-07 10:05:15.438,2023-12-07 09:59:58.869,203.00,25.00,96.00,150.00,97.00,139.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:15.629,2023-12-07 09:59:59.059,201.00,25.00,96.00,149.00,98.00,139.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:15.822,2023-12-07 09:59:59.249,202.00,26.00,97.00,148.00,97.00,140.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:16.013,2023-12-07 09:59:59.445,201.00,26.00,97.00,148.00,97.00,139.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:16.205,2023-12-07 09:59:59.637,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:16.397,2023-12-07 09:59:59.829,200.00,25.00,96.00,148.00,97.00,139.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:16.589,2023-12-07 10:00:00.019,200.00,25.00,97.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:16.781,2023-12-07 10:00:00.213,200.00,25.00,97.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:16.973,2023-12-07 10:00:00.405,200.00,25.00,97.00,147.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:17.357,2023-12-07 10:00:00.822,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:17.548,2023-12-07 10:00:00.989,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:17.739,2023-12-07 10:00:01.173,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:17.932,2023-12-07 10:00:01.371,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:18.123,2023-12-07 10:00:01.549,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 09:59:56.554,648,8.082656860351562,19879,58.57696533203125,38389,2023-12-07 09:59:18
2023-12-07 10:05:18.316,2023-12-07 10:00:01.748,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 10:00:01.564,647,8.379058837890625,19990,58.441162109375,38300,2023-12-07 09:59:18
2023-12-07 10:05:18.507,2023-12-07 10:00:01.938,200.00,25.00,96.00,147.00,97.00,138.00,2023-12-07 10:00:01.564,647,8.379058837890625,19990,58.441162109375,38300,2023-12-07 09:59:18
2023-12-07 10:05:18.699,2023-12-07 10:00:02.132,200.00,25.00,96.00,147.00,97.00,138.00,2023-12-07 10:00:01.564,647,8.379058837890625,19990,58.441162109375,38300,2023-12-07 09:59:18
2023-12-07 10:05:18.891,2023-12-07 10:00:02.319,199.00,25.00,96.00,147.00,97.00,138.00,2023-12-07 10:00:01.564,647,8.379058837890625,19990,58.441162109375,38300,2023-12-07 09:59:18
2023-12-07 10:05:19.083,2023-12-07 10:00:02.516,200.00,25.00,96.00,148.00,97.00,138.00,2023-12-07 10:00:01.564,647,8.379058837890625,19990,58.441162109375,38300,2023-12-07 09:59:18
2023-12-07 10:05:19.275,2023-12-07 10:00:02.699,200.00,26.00,96.00,148.00,97.00,138.00,2023-12-07 10:00:01.564,647,8.379058837890625,19990,58.441162109375,38300,2023-12-07 09:59:18
2023-12-07 10:05:32.117,2023-12-07 10:00:15.559,197.00,26.00,22.00,98.00,97.00,137.00,2023-12-07 10:00:06.574,648,8.6407470703125,20088,58.1787109375,38128,2023-12-07 09:59:18
2023-12-07 10:05:32.309,2023-12-07 10:00:15.738,196.00,26.00,21.00,97.00,98.00,137.00,2023-12-07 10:00:11.584,597,8.485870361328125,20030,57.82318115234375,37895,2023-12-07 09:59:18
2023-12-07 10:05:32.500,2023-12-07 10:00:15.939,197.00,27.00,20.00,97.00,98.00,138.00,2023-12-07 10:00:11.584,597,8.485870361328125,20030,57.82318115234375,37895,2023-12-07 09:59:18
2023-12-07 10:05:32.692,2023-12-07 10:00:16.131,197.00,26.00,20.00,97.00,98.00,137.00,2023-12-07 10:00:11.584,597,8.485870361328125,20030,57.82318115234375,37895,2023-12-07 09:59:18
2023-12-07 10:05:37.490,2023-12-07 10:00:21.035,194.00,26.00,37.00,107.00,88.00,131.00,2023-12-07 10:00:16.596,504,7.8156280517578125,19779,58.19854736328125,38141,2023-12-07 09:59:18
2023-12-07 10:05:37.682,2023-12-07 10:00:21.196,193.00,26.00,38.00,107.00,83.00,128.00,2023-12-07 10:00:16.596,504,7.8156280517578125,19779,58.19854736328125,38141,2023-12-07 09:59:18
2023-12-07 10:05:37.874,2023-12-07 10:00:21.356,192.00,27.00,40.00,108.00,79.00,125.00,2023-12-07 10:00:16.596,504,7.8156280517578125,19779,58.19854736328125,38141,2023-12-07 09:59:18
2023-12-07 10:05:38.257,2023-12-07 10:00:21.823,189.00,26.00,42.00,111.00,71.00,120.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:38.450,2023-12-07 10:00:22.012,188.00,26.00,44.00,111.00,68.00,118.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:38.641,2023-12-07 10:00:22.204,188.00,26.00,45.00,111.00,64.00,116.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:38.833,2023-12-07 10:00:22.397,187.00,27.00,46.00,113.00,60.00,114.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:39.025,2023-12-07 10:00:22.589,186.00,27.00,47.00,114.00,60.00,113.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:39.217,2023-12-07 10:00:22.783,186.00,26.00,49.00,114.00,56.00,111.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:39.409,2023-12-07 10:00:22.973,184.00,27.00,50.00,115.00,55.00,111.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:39.601,2023-12-07 10:00:23.165,185.00,27.00,52.00,116.00,55.00,110.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:39.792,2023-12-07 10:00:23.357,184.00,27.00,53.00,117.00,55.00,110.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:39.985,2023-12-07 10:00:23.550,183.00,28.00,54.00,118.00,57.00,111.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:40.176,2023-12-07 10:00:23.744,183.00,28.00,55.00,120.00,60.00,111.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:40.368,2023-12-07 10:00:23.933,184.00,28.00,55.00,118.00,63.00,114.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:40.560,2023-12-07 10:00:24.124,185.00,28.00,54.00,119.00,65.00,115.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:40.752,2023-12-07 10:00:24.318,185.00,28.00,54.00,118.00,68.00,117.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:40.944,2023-12-07 10:00:24.511,186.00,28.00,54.00,118.00,71.00,118.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:41.136,2023-12-07 10:00:24.714,187.00,28.00,54.00,118.00,73.00,120.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:41.327,2023-12-07 10:00:24.893,187.00,28.00,55.00,118.00,75.00,121.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:41.520,2023-12-07 10:00:25.087,188.00,29.00,57.00,119.00,78.00,123.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:41.711,2023-12-07 10:00:25.278,188.00,29.00,57.00,119.00,80.00,124.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:41.904,2023-12-07 10:00:25.472,189.00,26.00,60.00,120.00,82.00,127.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:42.095,2023-12-07 10:00:25.663,189.00,27.00,61.00,120.00,86.00,128.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:42.287,2023-12-07 10:00:25.858,191.00,29.00,62.00,122.00,87.00,129.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:42.479,2023-12-07 10:00:26.046,191.00,27.00,61.00,123.00,86.00,130.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:42.671,2023-12-07 10:00:26.149,192.00,29.00,63.00,123.00,90.00,132.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:42.862,2023-12-07 10:00:26.341,191.00,27.00,64.00,123.00,92.00,133.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:43.055,2023-12-07 10:00:26.582,192.00,29.00,62.00,125.00,91.00,133.00,2023-12-07 10:00:21.612,356,7.1961212158203125,19547,59.21173095703125,38805,2023-12-07 09:59:18
2023-12-07 10:05:43.246,2023-12-07 10:00:26.815,193.00,29.00,64.00,123.00,95.00,133.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:43.439,2023-12-07 10:00:27.009,193.00,29.00,64.00,123.00,96.00,135.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:43.630,2023-12-07 10:00:27.199,194.00,28.00,65.00,124.00,98.00,136.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:43.822,2023-12-07 10:00:27.393,195.00,28.00,65.00,125.00,99.00,136.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:44.014,2023-12-07 10:00:27.583,194.00,28.00,66.00,124.00,101.00,138.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:44.207,2023-12-07 10:00:27.776,195.00,28.00,67.00,126.00,102.00,138.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:44.399,2023-12-07 10:00:27.971,195.00,28.00,67.00,125.00,103.00,139.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:44.591,2023-12-07 10:00:28.165,196.00,28.00,67.00,126.00,104.00,140.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:44.783,2023-12-07 10:00:28.355,196.00,28.00,67.00,125.00,105.00,141.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:44.976,2023-12-07 10:00:28.547,197.00,29.00,68.00,126.00,106.00,141.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
2023-12-07 10:05:45.168,2023-12-07 10:00:28.742,197.00,28.00,68.00,126.00,107.00,142.00,2023-12-07 10:00:26.624,356,6.6941070556640625,19359,60.37445068359375,39567,2023-12-07 09:59:18
